credit.policy,purpose,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
1,educational,0.1253,251.0,10.91508846,4.49,697,2610.041667,6644,44.9,1,0,0
1,debt_consolidation,0.0859,158.06,9.903487553,14.16,752,3660.0,5267,42.8,0,0,0
0,debt_consolidation,0.1533,383.1,10.30895266,18.52,647,1110.0,4021,72.3,3,0,0
1,debt_consolidation,0.1379,136.31,10.59663473,13.68,682,2340.041667,4764,79.4,2,1,0
1,debt_consolidation,0.0775,218.55,10.81769612,10.37,767,4410.0,6634,9.4,0,0,0
1,all_other,0.1001,33.89,10.89673933,11.56,707,4559.958333,8670,96.7,1,0,0
0,all_other,0.157,840.26,12.18075484,11.42,702,7290.0,79524,92.7,5,0,0
1,debt_consolidation,0.1608,387.17,11.31447453,19.96,662,6599.958333,19608,31.1,1,0,0
1,credit_card,0.1635,176.65,11.322249099999999,14.33,707,5490.0,73241,98.5,0,0,0
1,debt_consolidation,0.1099,274.98,10.858999,18.62,702,4940.041667,9222,34.7,3,0,1
1,debt_consolidation,0.1316,709.18,11.77528973,8.23,702,10590.0,11956,71.1,2,0,1
0,credit_card,0.1418,102.8,10.40426284,22.79,657,1650.0,7958,106.1,0,0,0
1,debt_consolidation,0.1039,171.18,10.71441777,20.69,732,2610.0,5500,28.2,0,0,0
1,debt_consolidation,0.0932,111.82,11.00209984,16.92,727,2069.958333,3160,33.3,1,0,0
1,all_other,0.0976,257.24,10.59663473,18.72,742,6569.0,38605,67.7,0,0,0
1,debt_consolidation,0.1537,209.08,11.38531934,13.24,662,5489.958333,24214,68.0,0,0,0
1,debt_consolidation,0.1385,341.04,11.184421400000002,12.83,682,6210.0,14592,70.8,0,0,0
1,debt_consolidation,0.0774,171.71,10.59663473,4.38,757,9510.0,3467,19.5,1,0,0
0,all_other,0.1166,82.64,10.39513036,20.33,687,2370.0,15,0.4,6,0,0
1,debt_consolidation,0.1008,129.22,10.51867319,20.92,742,8760.0,1620,17.2,0,0,0
1,major_purchase,0.0714,216.58,10.08580911,14.85,807,12791.0,268,0.7,0,0,0
0,credit_card,0.1418,136.21,10.08580911,29.7,727,5640.0,9862,16.4,0,1,0
0,all_other,0.1348,468.16,10.97287698,15.16,702,3180.041667,14466,50.2,5,0,0
0,debt_consolidation,0.1287,840.83,11.00209984,13.18,732,5699.958333,7262,42.7,5,0,0
1,debt_consolidation,0.1158,429.18,10.63585545,17.37,717,3630.0,14391,34.4,2,0,0
1,all_other,0.1148,329.69,10.49127422,0.5,777,2460.0,523,7.0,0,0,0
0,debt_consolidation,0.1311,337.45,10.69194491,23.62,702,3780.041667,6255,56.9,5,2,0
1,small_business,0.1739,896.19,11.849397699999999,2.47,747,8822.0,14556,94.5,0,0,0
1,all_other,0.0932,287.53,11.56171563,20.33,762,5340.0,18590,22.2,0,0,0
1,all_other,0.1379,85.19,10.15812977,14.93,677,5430.0,1838,73.5,0,0,0
1,all_other,0.1367,170.09,11.05089001,9.03,667,11700.0,1026,51.3,0,1,0
1,debt_consolidation,0.16,703.15,11.23843599,23.57,697,4649.958333,22037,99.3,1,0,0
0,educational,0.1854,109.28,10.69194491,26.68,647,9840.0,20685,89.5,2,0,0
1,debt_consolidation,0.0988,442.9,11.10043574,17.67,737,3095.041667,10033,21.7,1,0,0
1,small_business,0.1496,554.32,11.22524339,7.02,742,3720.041667,9218,24.4,0,0,0
0,all_other,0.1482,276.62,10.37349118,25.99,687,7710.0,4975,68.2,0,1,0
1,all_other,0.1287,117.72,11.21182037,9.34,697,3030.0,30703,84.1,2,0,0
1,all_other,0.157,280.09,10.30895266,9.0,672,1411.041667,7130,55.3,1,0,0
1,small_business,0.1379,558.84,11.19670673,17.43,682,3839.958333,23831,62.7,2,0,0
1,small_business,0.1154,104.76,9.61580548,12.24,672,1289.958333,2867,55.1,3,0,0
0,debt_consolidation,0.152,312.01,10.16585182,4.34,642,1380.041667,6345,77.4,8,0,0
1,educational,0.07400000000000001,93.18,11.38509209,5.58,792,5069.958333,0,0.0,0,0,0
0,credit_card,0.1418,68.54,10.49127422,17.17,647,719.9583332999999,5065,84.4,3,0,0
1,debt_consolidation,0.1357,237.78,11.08214255,12.55,677,2640.041667,3964,55.8,1,0,0
1,debt_consolidation,0.1287,269.07,11.82041016,16.59,687,4140.041667,43312,79.9,0,0,0
1,small_business,0.16,140.63,10.18746276,12.74,707,1890.0416670000002,4303,51.8,1,0,0
1,debt_consolidation,0.1253,284.47,10.66895539,9.27,687,2850.0,3294,18.7,3,1,0
1,debt_consolidation,0.0894,114.38,10.46310334,23.92,722,2250.0,8151,57.0,1,0,0
0,all_other,0.1197,116.2,9.975994242999999,26.84,772,12990.0,1511,11.4,2,0,0
1,all_other,0.1148,659.37,12.10071213,0.39,812,5970.0,4085,4.7,0,0,0
1,debt_consolidation,0.1322,202.81,10.66895539,22.32,687,2310.041667,7115,76.5,0,0,0
0,all_other,0.1166,330.53,11.40756495,19.93,717,5355.0,35140,43.3,8,0,0
1,debt_consolidation,0.1347,203.54,11.22524339,4.75,682,5520.0,6684,66.2,1,0,0
1,debt_consolidation,0.1426,171.53,10.92666879,8.17,667,4289.958333,9685,43.2,1,0,0
1,debt_consolidation,0.1426,205.84,11.15619338,18.4,682,3962.958333,9442,92.6,2,0,0
1,credit_card,0.1322,540.81,11.29836745,19.91,707,6332.041667,15171,36.1,0,1,0
1,all_other,0.0945,32.01,11.01862914,9.45,712,3119.958333,9332,97.2,0,0,0
1,debt_consolidation,0.08,313.37,10.66895539,12.56,782,7560.0,5096,21.5,1,0,0
1,debt_consolidation,0.0963,231.08,11.30220443,9.17,762,6299.958333,2392,47.8,2,0,0
1,all_other,0.08,150.42,11.22524339,17.81,767,8010.0,71386,11.6,0,0,0
0,debt_consolidation,0.1189,265.32,11.00209984,19.52,702,4891.041667,83434,69.0,3,0,0
1,debt_consolidation,0.1426,171.53,10.59663473,1.65,682,1620.041667,5536,72.8,0,0,0
1,debt_consolidation,0.1114,492.06,11.22524339,8.05,767,5759.958333,5404,5.2,0,0,0
1,small_business,0.1531,278.53,10.91508846,19.66,752,3239.958333,39644,10.3,1,0,0
1,all_other,0.0894,476.58,11.89818787,3.47,777,4711.0,4910,14.0,0,0,0
1,debt_consolidation,0.1379,238.53,11.19134184,13.41,682,4619.958333,22541,57.1,1,0,0
1,credit_card,0.0832,160.57,10.98529272,7.08,767,13319.04167,25336,35.9,0,0,0
1,all_other,0.1166,231.37,10.69194491,20.54,702,2339.958333,8507,56.7,0,1,0
0,all_other,0.1387,136.46,10.25765937,10.21,647,3660.0,1485,74.2,5,0,1
1,major_purchase,0.1062,358.16,10.94552949,10.48,782,5400.041667,0,0.0,0,0,0
1,credit_card,0.1114,328.04,12.04355372,10.79,722,8340.0,3441,41.9,3,0,0
0,credit_card,0.1114,262.45,12.61153775,17.54,732,5130.0,255001,91.8,4,0,0
1,debt_consolidation,0.1426,686.12,11.97035031,16.42,692,7589.958333,77324,75.9,0,0,0
1,home_improvement,0.0807,156.84,12.10071213,5.55,742,4019.0,40934,26.3,0,0,0
0,small_business,0.1312,810.05,11.00209984,25.08,757,9182.041667,53461,50.8,0,0,0
1,credit_card,0.1426,343.06,11.77528973,7.5,677,2580.0,12907,52.9,3,2,0
0,debt_consolidation,0.0945,160.05,10.59663473,10.53,722,3240.0,17755,30.7,4,0,0
1,small_business,0.1565,349.87,10.71441777,5.41,752,4410.0,5695,59.9,0,0,0
1,credit_card,0.1158,825.34,12.30138283,10.07,747,9810.0,33697,51.5,2,1,0
1,debt_consolidation,0.1632,529.71,11.40756495,9.77,672,6633.0,15080,90.3,3,1,0
1,debt_consolidation,0.1253,281.12,10.77895629,17.95,687,4590.0,12964,72.4,1,0,0
1,major_purchase,0.1218,133.2,11.10375349,19.84,697,3210.0,20908,67.7,2,0,0
1,debt_consolidation,0.1114,328.04,10.30895266,5.16,747,2706.041667,7656,38.1,4,0,0
1,small_business,0.1284,252.14,10.91508846,8.92,732,2581.0,4590,17.7,1,0,0
0,all_other,0.16,105.48,9.998615897999999,13.2,677,1170.0,1270,70.6,4,0,0
0,debt_consolidation,0.1253,669.33,10.78931908,21.06,727,4259.958333,36089,69.4,4,0,0
1,educational,0.0996,96.75,9.798127037,15.4,707,11248.95833,12003,40.4,1,0,0
1,all_other,0.1229,64.21,11.00209984,11.1,662,3059.958333,6317,45.4,0,0,0
0,debt_consolidation,0.1103,425.79,11.00209984,13.18,712,1620.0,9664,63.2,4,0,0
1,debt_consolidation,0.1715,571.64,11.05366789,19.13,667,4290.0,55188,98.3,3,0,0
1,debt_consolidation,0.1134,246.75,9.975808214,13.67,687,1199.958333,8359,64.5,2,0,0
1,home_improvement,0.1253,811.56,12.32385568,12.7,727,9000.0,121563,26.6,1,0,0
1,all_other,0.1392,85.35,11.31934072,2.13,687,5340.041667,0,0.0,0,1,0
1,credit_card,0.1197,135.29,11.39659388,14.59,677,5549.958333,5529,82.5,2,0,1
1,all_other,0.1126,525.82,11.12732181,9.3,747,3300.0,2362,7.9,1,0,0
1,all_other,0.1218,399.6,11.60823564,3.64,717,4860.041667,442,6.9,0,2,0
1,all_other,0.0901,238.54,9.875088078,10.37,712,1230.041667,3933,43.7,0,0,0
1,debt_consolidation,0.1083,391.9,10.57131693,18.22,717,2519.958333,16100,39.3,1,0,0
1,credit_card,0.1392,307.24,11.35040654,9.19,677,2069.958333,40,1.0,2,0,0
1,all_other,0.1461,289.6,10.92593848,20.2,667,2220.0,22851,78.2,1,0,0
1,debt_consolidation,0.1531,452.6,10.858999,16.34,667,3720.041667,14092,57.8,0,1,0
1,all_other,0.1422,102.86,10.59663473,10.05,702,1230.041667,627,34.8,1,0,0
1,debt_consolidation,0.1379,195.94,10.858999,18.58,687,5562.0,6180,92.2,0,0,0
1,debt_consolidation,0.0963,288.85,11.08214255,22.45,737,6930.0,32820,73.4,0,0,0
1,debt_consolidation,0.1322,84.51,10.35210793,14.56,727,8160.041667,17806,99.4,0,0,0
1,debt_consolidation,0.1253,73.63,10.22194128,23.26,682,6857.958333,15225,55.0,0,1,0
1,credit_card,0.1051,117.03,10.858999,19.87,707,6840.0,9423,31.3,0,0,0
1,debt_consolidation,0.0988,483.16,11.41861479,15.93,762,5642.041667,8226,18.1,0,0,0
1,debt_consolidation,0.1218,133.2,11.00209984,11.52,692,7619.958333,17883,73.6,1,1,0
1,credit_card,0.1538,243.97,11.17043516,23.54,667,5249.958333,9371,50.1,1,3,0
1,major_purchase,0.0768,46.79,10.04342339,4.33,747,4620.0,2413,10.3,2,0,0
1,major_purchase,0.0774,81.17,10.25765937,20.13,787,4680.0,1940,24.2,0,0,0
1,all_other,0.1357,237.78,10.59653473,16.32,702,4470.0,911,45.5,0,1,0
1,debt_consolidation,0.1166,198.32,10.20359214,18.53,682,1529.958333,5901,47.2,0,0,0
1,debt_consolidation,0.1322,546.73,11.06663836,10.13,707,7080.0,12247,45.5,1,0,0
1,all_other,0.1218,133.2,11.60823564,11.87,697,9570.0,4254,64.5,0,0,0
1,debt_consolidation,0.1146,494.36,11.22524339,11.58,707,4350.0,20133,76.8,0,0,0
1,major_purchase,0.08,112.81,10.46321762,2.23,737,4589.958333,5015,8.2,1,0,0
0,debt_consolidation,0.157,262.59,10.66895539,21.35,662,4260.041667,9659,84.7,4,0,0
1,major_purchase,0.1114,82.01,10.91370569,6.34,722,4649.958333,1882,11.3,0,0,0
1,debt_consolidation,0.1322,540.81,11.11266399,11.94,702,5040.0,13264,62.3,1,0,0
1,debt_consolidation,0.1273,234.97,11.07906088,23.96,697,13980.0,14441,87.0,0,0,0
1,debt_consolidation,0.1357,142.67,10.34817337,17.77,677,1679.9583329999998,2187,70.5,1,0,0
1,debt_consolidation,0.1183,198.81,11.28978191,8.89,707,5070.0,12757,31.1,0,0,1
1,small_business,0.1663,354.7,11.35040654,15.61,662,5528.958333,66526,93.6,3,0,0
1,debt_consolidation,0.1183,430.75,11.33857208,12.87,717,2220.0,14331,37.8,1,0,0
1,debt_consolidation,0.1322,456.31,10.9864446,9.3,692,6120.0,6702,56.3,1,0,0
1,credit_card,0.1091,505.16,11.61728548,10.86,687,3420.041667,46525,93.6,0,0,0
1,all_other,0.1148,164.85,10.30895266,16.4,782,5910.041667,1149,23.9,0,0,0
1,debt_consolidation,0.092,318.93,10.71441777,4.88,732,4079.0,12425,94.2,0,0,0
1,small_business,0.1393,170.72,10.54534144,20.72,662,7109.041667,16613,18.3,1,1,0
1,debt_consolidation,0.0768,110.73,9.915663128,8.83,767,8280.041667,4120,5.7,1,0,0
1,credit_card,0.1221,204.89,10.28874995,22.2,707,2378.041667,15509,53.5,1,0,0
0,all_other,0.1412,140.37,11.184421400000002,1.57,652,1649.958333,3842,27.4,3,2,0
1,all_other,0.1183,795.22,11.22524339,3.33,807,4440.0,6469,1.1,1,0,0
1,debt_consolidation,0.1357,543.5,11.44035477,14.37,692,8370.0,17729,39.0,0,0,0
1,credit_card,0.1103,245.65,11.35040654,21.91,717,5189.958333,63167,84.0,2,0,0
1,major_purchase,0.0932,127.79,10.87426647,0.59,742,3749.958333,630,7.9,1,0,0
0,small_business,0.0938,95.94,11.22524339,1.36,727,7650.0,3484,29.0,4,0,0
0,credit_card,0.1734,573.16,10.858999,10.82,647,2399.041667,13967,68.3,8,0,0
0,debt_consolidation,0.16,235.56,10.94022444,21.53,727,5951.0,9007,33.2,9,0,0
0,debt_consolidation,0.1861,437.51,11.60823564,28.21,662,8760.0,88391,89.9,1,0,0
1,debt_consolidation,0.1531,389.94,10.84544603,3.16,722,4319.958333,4138,98.5,0,0,0
1,all_other,0.0963,96.29,10.30895266,0.68,717,2820.0,893,38.8,0,0,0
1,all_other,0.0775,312.22,11.65702581,2.89,807,5160.0,0,0.0,1,0,0
1,educational,0.0894,142.98,9.809176873,6.29,792,2670.0,70,0.7,1,0,0
1,all_other,0.1347,508.84,11.47210347,13.44,707,2256.0,8272,33.2,3,0,0
1,home_improvement,0.0894,317.72,11.08214255,15.05,742,6660.041667,37471,61.9,1,0,0
1,credit_card,0.0976,160.78,10.448714599999999,1.46,712,2970.0,3735,21.5,0,0,0
1,home_improvement,0.1347,508.84,11.15619338,11.73,702,2820.041667,8417,43.4,1,0,0
1,major_purchase,0.16,210.95,11.08214255,13.42,662,5130.0,4543,29.5,2,0,2
1,all_other,0.1632,529.71,11.08214255,16.39,672,5310.0,7467,48.8,2,0,0
1,all_other,0.1141,16.47,9.878169745,3.69,667,8820.0,12229,90.6,0,0,1
1,home_improvement,0.0963,365.88,11.827736199999999,4.21,807,4259.958333,58518,0.0,1,0,0
0,credit_card,0.1059,325.46,10.91508846,17.96,727,3180.0,6559,24.8,5,0,0
1,debt_consolidation,0.1348,339.25,10.62861778,13.8,687,4080.0,14246,74.2,0,0,1
1,debt_consolidation,0.1148,593.44,11.35040654,19.71,737,4050.0,3519,12.1,0,0,0
1,home_improvement,0.1183,497.01,10.49127422,12.27,742,2879.958333,0,0.0,2,0,0
1,major_purchase,0.0988,154.61,10.858999,11.28,722,2670.041667,16062,57.4,1,0,0
1,debt_consolidation,0.1261,335.07,10.858999,12.02,672,2699.041667,7607,46.7,0,0,0
1,all_other,0.1221,99.95,10.25132355,6.44,712,2940.0,5064,72.3,2,0,0
1,all_other,0.1114,216.51,10.60162227,2.87,727,1679.9583329999998,8164,21.1,2,0,0
1,all_other,0.0932,148.56,10.37255324,8.48,782,3390.041667,16,0.3,0,0,0
1,debt_consolidation,0.0737,108.66,11.08214255,7.68,782,5340.041667,4991,7.7,0,0,0
1,debt_consolidation,0.1221,259.86,10.98529272,11.69,692,2069.958333,7133,63.7,1,0,0
0,educational,0.1412,71.9,10.645424900000002,8.11,652,2850.0,5057,26.6,2,1,0
1,debt_consolidation,0.1183,278.33,10.75790288,5.67,712,2341.041667,9033,33.3,1,0,0
0,all_other,0.1695,178.14,10.16585182,2.91,667,1290.041667,8136,36.5,7,0,0
1,debt_consolidation,0.1008,323.05,10.77895629,2.65,742,4260.0,6512,16.4,0,0,0
1,small_business,0.1557,244.62,10.93310697,1.18,672,1409.958333,255,15.0,2,0,0
1,debt_consolidation,0.1411,342.29,10.71441777,7.95,682,2340.041667,11816,47.6,0,0,0
1,all_other,0.1253,217.54,10.08580911,14.2,702,1800.0,1799,37.5,2,1,0
1,small_business,0.1273,671.33,11.81303006,7.91,747,6316.041667,15864,96.9,1,0,0
1,debt_consolidation,0.0768,218.34,11.00209984,13.36,782,7739.958333,21054,21.4,1,0,0
1,all_other,0.1114,328.04,9.980448594,8.28,727,2031.9583329999998,4328,10.3,2,0,0
1,all_other,0.1324,507.15,11.14764215,3.29,672,3659.0,170,34.0,0,0,0
1,debt_consolidation,0.1189,530.63,11.45105006,13.93,717,7079.958333,9867,24.1,1,0,0
0,all_other,0.1287,100.9,10.67581553,14.02,707,4259.958333,1582,52.7,4,1,0
1,debt_consolidation,0.1253,502.0,11.36214909,9.45,702,9360.0,32239,55.5,0,1,0
0,educational,0.1134,157.92,10.23995979,5.14,677,816.9583332999999,40,3.3,1,0,0
1,major_purchase,0.0714,154.7,11.51292546,3.14,767,4205.041667,3204,7.6,0,0,0
1,credit_card,0.1533,348.29,11.33413367,19.23,677,5910.0,18533,90.4,0,0,0
1,home_improvement,0.0932,255.58,10.66895539,16.02,752,3779.958333,5410,34.9,3,0,0
1,small_business,0.1158,825.34,11.40756495,0.13,787,2279.958333,1068,3.1,3,0,0
0,all_other,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,1,0,0
1,all_other,0.1189,497.46,11.77528973,7.31,747,3150.0,9642,30.0,0,0,0
1,home_improvement,0.0963,385.14,10.90593763,7.46,752,5219.958333,5674,9.5,0,0,0
0,debt_consolidation,0.1758,646.96,10.77895629,13.82,677,1890.0,9611,93.3,7,0,0
0,debt_consolidation,0.1222,193.26,10.15393494,20.88,687,6120.0,8883,78.6,4,0,0
1,debt_consolidation,0.0894,285.95,10.51867319,4.51,742,6930.0,8321,30.7,0,0,0
1,all_other,0.07400000000000001,186.36,11.28978191,13.66,772,4441.0,2796,7.2,0,0,0
1,all_other,0.1531,208.9,10.43399815,7.31,667,3600.0,0,0.0,1,0,0
1,all_other,0.1392,109.24,11.184421400000002,2.2,677,5550.0,2596,12.5,3,0,0
1,all_other,0.1136,83.93,11.09741002,18.42,682,2910.0,8403,21.5,1,1,0
1,debt_consolidation,0.1229,192.62,11.48452599,19.7,707,4530.0,13685,46.7,1,0,0
1,debt_consolidation,0.1496,519.7,11.47210347,12.85,677,6513.041667,20027,44.4,1,1,0
1,debt_consolidation,0.1218,333.0,10.54534144,10.2,712,4033.0,8753,48.9,0,0,0
0,home_improvement,0.1739,172.07,11.60823564,13.76,667,5430.0,8957,40.3,8,0,0
1,debt_consolidation,0.1218,399.6,11.5228758,12.93,707,9270.041667,12822,73.4,0,0,0
1,debt_consolidation,0.16,351.58,10.49127422,20.2,662,4169.958333,25274,93.6,0,0,0
1,debt_consolidation,0.1254,187.45,11.27720313,10.92,672,5699.958333,7465,74.6,0,0,1
1,all_other,0.1158,462.19,10.91508846,13.99,717,3090.041667,7535,39.5,1,0,0
0,credit_card,0.1189,397.97,11.28978191,19.63,722,8910.041667,36719,61.5,4,0,0
0,debt_consolidation,0.1531,174.08,10.49127422,3.23,667,4770.0,2910,63.3,4,0,0
1,debt_consolidation,0.1287,282.52,10.46310334,21.36,687,2191.0,8039,75.8,0,0,0
1,major_purchase,0.1411,273.84,10.71441777,8.8,702,1410.0,0,0.0,2,0,0
0,all_other,0.1531,149.71,11.05643019,5.13,672,2700.0,455,18.2,6,0,1
1,home_improvement,0.1148,824.22,11.51292546,7.22,777,6630.041667,1146,6.8,2,0,0
1,all_other,0.1039,64.91,9.998979534,8.13,692,1559.958333,1599,9.6,2,1,0
1,all_other,0.0932,319.47,10.91508846,0.39,782,4710.0,99,0.2,1,0,0
1,all_other,0.1316,33.78,10.645424900000002,19.63,672,3869.958333,11189,86.7,2,1,0
1,major_purchase,0.1287,50.45,10.96819829,17.32,687,6032.041667,15333,94.6,1,0,0
1,small_business,0.16699999999999998,177.51,10.61888534,20.39,702,4139.958333,5082,31.6,0,0,0
1,credit_card,0.0963,96.29,10.99036458,9.59,717,2969.958333,3221,10.1,1,2,0
0,debt_consolidation,0.1505,520.37,10.59663473,12.42,677,3006.041667,8193,33.6,5,0,0
1,all_other,0.1039,118.45,11.09741002,1.56,697,2309.958333,15807,20.0,0,0,0
1,all_other,0.1475,138.18,11.04132055,12.96,692,4320.0,2188,27.7,3,0,0
1,debt_consolidation,0.1287,269.07,10.87426647,17.16,687,2970.041667,4022,82.1,2,0,0
1,credit_card,0.1496,415.76,10.4341158,9.78,687,4710.0,9261,95.5,0,0,0
1,debt_consolidation,0.1411,290.95,9.998615897999999,10.15,682,6720.041667,8451,89.9,2,0,0
0,credit_card,0.1461,689.51,11.91839057,16.8,722,6481.958333,41959,66.6,7,0,0
1,debt_consolidation,0.1253,112.95,9.798127037,24.2,687,2880.0,15813,79.1,0,0,0
1,debt_consolidation,0.1531,522.23,10.59663473,12.33,682,1440.0,5365,78.9,0,0,0
1,small_business,0.1083,374.76,11.65268741,8.42,742,7320.0,94699,54.2,3,0,0
0,debt_consolidation,0.1186,348.03,10.81977828,13.8,682,1440.0,18927,77.9,5,0,0
1,educational,0.0932,159.74,9.825526011000001,19.14,752,8640.0,11096,10.4,0,1,0
1,home_improvement,0.1148,395.63,10.81977828,12.41,757,2460.958333,2071,23.0,4,0,0
1,debt_consolidation,0.1008,581.49,11.12431747,11.01,732,3389.0,10826,41.5,0,0,0
1,major_purchase,0.1809,115.83,9.655026193,6.38,697,1170.041667,1594,99.6,0,0,0
1,all_other,0.0932,287.53,11.35035948,0.0,812,4800.0,1343,3.1,1,0,0
1,all_other,0.1513,694.59,11.251560699999999,10.25,662,3332.0,4289,66.0,1,0,0
1,credit_card,0.1287,403.6,10.82774645,16.07,697,3629.958333,19137,42.5,0,0,0
1,debt_consolidation,0.0894,158.86,10.23895929,6.13,742,4110.0,6479,36.2,1,1,0
1,home_improvement,0.0863,28.47,10.95080655,0.32,717,1680.0416670000002,167,3.3,2,0,0
1,debt_consolidation,0.1218,499.5,10.858999,8.88,747,11129.95833,9184,50.5,0,0,0
1,debt_consolidation,0.1183,803.5,12.03171926,11.42,762,5343.041667,55622,39.5,0,0,0
1,debt_consolidation,0.1292,168.28,11.184421400000002,19.67,687,4710.0,19771,92.4,1,0,0
0,credit_card,0.1646,265.39,10.71441777,23.04,652,4169.041667,7091,89.8,0,1,0
1,all_other,0.0963,192.57,11.08214255,0.28,752,2280.041667,1070,16.5,0,0,0
1,credit_card,0.1172,307.66,11.03488966,20.09,697,6392.041667,16890,64.0,0,0,0
0,all_other,0.1379,238.53,10.9331784,22.28,732,4740.0,3205,47.1,8,0,0
1,credit_card,0.1411,171.15,11.98290409,6.84,702,4770.0,18115,98.5,0,0,0
0,debt_consolidation,0.1533,364.82,10.59663473,11.76,647,1019.958333,12274,66.3,2,0,0
1,credit_card,0.1482,587.82,11.55214618,20.12,667,8250.041667,32406,91.8,1,4,0
0,credit_card,0.1886,245.13,10.71441777,25.76,647,3539.958333,31939,82.7,4,0,0
1,credit_card,0.0774,218.54,11.58988651,12.69,762,8820.0,5872,21.4,0,0,0
1,debt_consolidation,0.092,478.4,10.91508846,12.28,747,7380.0,2787,2.3,1,0,0
1,debt_consolidation,0.0863,189.77,11.51292546,4.55,727,6480.0,3828,12.0,0,1,0
1,all_other,0.0859,189.67,10.858999,21.6,732,3240.0,10813,14.9,2,0,0
1,home_improvement,0.1287,210.21,11.08424188,13.61,687,5070.0,8471,44.4,1,0,0
1,small_business,0.1322,84.51,11.40756495,1.31,787,5399.958333,18373,0.0,0,0,0
1,all_other,0.1189,278.58,11.98292909,10.78,702,6990.0,62083,43.8,0,0,0
1,all_other,0.1726,751.47,10.77895629,13.38,667,5646.958333,0,0.0,1,3,0
1,debt_consolidation,0.0894,174.75,11.28978191,9.29,742,3090.0,7057,49.3,4,0,0
1,debt_consolidation,0.1474,697.65,10.32127641,10.19,692,2940.0,20167,89.6,0,0,0
1,credit_card,0.0932,159.74,11.21182037,14.43,742,4590.0,1082,32.8,0,0,0
1,debt_consolidation,0.1071,326.02,11.24177269,10.37,702,11280.0,26888,26.2,0,0,0
1,debt_consolidation,0.1316,337.71,11.81303006,9.98,682,5760.0,24810,71.3,3,1,0
1,debt_consolidation,0.08,156.69,11.45495731,16.21,747,8969.958333,78532,36.9,3,0,0
1,all_other,0.1148,32.97,10.96127785,24.46,707,3480.041667,3990,14.8,0,0,1
1,debt_consolidation,0.0963,481.42,10.87812266,10.87,782,6540.0,17040,39.4,2,0,0
0,all_other,0.1659,106.35,9.392661928999999,17.1,632,1199.041667,7587,97.3,0,0,0
1,all_other,0.1134,230.3,10.71441777,9.92,687,2520.041667,1767,34.6,1,0,1
1,debt_consolidation,0.0945,320.1,11.73606902,5.28,727,9120.0,9438,33.5,3,0,0
1,credit_card,0.1071,224.14,10.57131693,9.66,717,4739.958333,19383,90.2,1,0,0
1,all_other,0.0901,263.19,11.69524702,12.16,742,9719.958333,7336,29.9,0,0,0
0,all_other,0.1709,24.99,9.942708266,28.42,662,1208.041667,1878,22.6,3,0,0
0,small_business,0.1379,425.95,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0
1,all_other,0.1505,260.19,11.37939407,9.08,667,6930.0,55163,93.7,0,0,0
1,debt_consolidation,0.1148,659.37,12.53214817,0.22,777,5669.958333,1003,3.3,2,0,0
1,all_other,0.1148,263.75,10.73639668,15.1,737,2400.041667,13415,43.6,0,0,0
1,debt_consolidation,0.1114,295.24,10.08580911,12.1,737,2370.041667,9107,63.2,1,0,0
1,credit_card,0.0996,643.36,11.66134547,13.07,727,10529.95833,33989,82.9,0,0,0
1,small_business,0.1126,394.36,11.22524339,13.01,722,2971.0,12649,67.3,0,0,0
1,all_other,0.1071,260.82,12.27839331,17.66,707,6630.0,120563,92.4,0,0,0
1,debt_consolidation,0.1136,658.23,11.00209984,15.28,717,2640.0,12880,61.7,2,0,0
0,credit_card,0.1159,198.12,10.81977828,6.5,682,2640.0,9797,54.4,4,0,0
0,debt_consolidation,0.1507,227.29,11.40756495,18.2,652,2879.958333,55753,79.8,1,0,0
1,debt_consolidation,0.1114,98.42,10.20359214,17.29,717,2550.0,4502,40.9,2,0,0
1,credit_card,0.0932,142.17,10.650175500000001,17.77,737,2910.0,5437,23.4,1,0,0
0,debt_consolidation,0.1312,438.78,11.65442503,10.33,662,660.0,0,0.0,4,0,0
1,debt_consolidation,0.1284,168.09,10.49750477,11.59,707,1650.041667,4516,30.9,0,0,0
1,educational,0.06,91.27,9.793449447,5.69,727,4320.0,859,10.7,0,0,0
1,debt_consolidation,0.1385,327.4,11.40756495,4.95,677,4290.041667,16733,70.0,1,0,0
1,all_other,0.1114,114.82,10.71441777,15.49,782,4260.041667,0,0.0,1,0,0
1,debt_consolidation,0.1357,244.58,11.35040654,6.45,692,12061.0,7983,43.6,0,0,0
1,debt_consolidation,0.1461,155.14,10.81977828,19.78,737,2459.958333,7114,9.2,2,0,0
1,debt_consolidation,0.1357,366.86,10.91508846,19.85,702,3030.0,12207,70.6,1,0,0
0,credit_card,0.1601,246.14,11.38509209,16.83,647,1739.9583329999998,46670,87.8,1,0,0
1,debt_consolidation,0.1379,170.38,10.448714599999999,7.41,697,12390.0,693,23.1,1,0,0
0,debt_consolidation,0.1355,394.78,10.46310334,21.22,677,5579.041667,30402,71.5,4,0,0
1,debt_consolidation,0.1218,765.9,11.62625415,14.96,737,6001.041667,25274,39.5,0,0,0
1,debt_consolidation,0.1273,402.8,10.82697234,18.35,697,3960.0,12006,46.4,0,1,0
